date,question,ville,type,spécialité,résultat
2025-01-29 11:22:59,Je veux accoucher à Paris,Paris,aucune correspondance,Accouchements à risques,"Voici les meilleurs hôpitaux pour la spécialité: Accouchements à risques dans un rayon de 50km autour de Paris:
<br>CH intercommunal, Créteil (94) - Public - 17.5
<br>CH, Argenteuil (95) - Public - 17.37
<br>CH, Pontoise (95) - Public - 17.71
<br>CHI, Saint-Germain-en-Laye (78) - Public - 17.91
<br>GH, Creil/Senlis (60) - Public - 16.5
<br>Grand Hôpital de l'Est Francilien Marne-la-Vallée, Meaux (77) - Public - 16.92
<br>Hôpital Antoine-Béclère, Clamart (92) - Public - 17.16
<br>Hôpital Bicêtre, Le Kremlin-Bicêtre (94) - Public - 17.31
<br>Hôpital Cochin, Paris (75) - Public - 18.11
<br>Hôpital Louis-Mourier, Colombes (92) - Public - 18.1
<br>Hôpital Necker-Enfants-Malades, Paris (75) - Public - 17.51
<br>Hôpital Robert-Debré, Paris (75) - Public - 17.64
<br>Hôpital Trousseau, Paris (75) - Public - 17.63"
2025-01-29 11:26:55,Je veux accoucher à Paris,Paris,aucune correspondance,Accouchements normaux,"Voici les meilleurs hôpitaux pour la spécialité: Accouchements normaux dans un rayon de 50km autour de Paris:
<br>CH intercommunal, Villeneuve-Saint-Georges (94) - Public - 17.8
<br>CH, Mantes-la-Jolie (78) - Public - 17.45
<br>CH, Rambouillet (78) - Public - 17.74
<br>CH, Saint-Cloud (92) - Public - 16.91
<br>CH, Versailles (78) - Public - 18.31
<br>CHI, Eaubonne-Montmorency (95) - Public - 18.0
<br>Clinique Claude-Bernard, Ermont (95) - Public - 16.91
<br>GH, Beaumont-sur-Oise (95) - Public - 16.38
<br>GH, Melun (77) - Public - 17.64
<br>Grand Hôpital de l'Est Francilien Marne-la-Vallée, Jossigny (77) - Public - 18.04
<br>Hôpital Beaujon, Clichy (92) - Public - 17.35
<br>Hôpital Bichat, Paris (75) - Public - 16.77
<br>Hôpital Jean-Verdier, Bondy (93) - Public - 16.44
<br>Hôpital Lariboisière, Paris (75) - Public - 17.48
<br>Hôpital Paris Saint-Joseph, Paris (75) - Public - 18.7
<br>Hôpital Tenon, Paris (75) - Public - 17.15
<br>Hôpital de la Pitié-Salpêtrière, Paris (75) - Public - 17.39
<br>Hôpital des Diaconesses, Paris (75) - Public - 18.03
<br>Hôpital privé Armand-Brillard, Nogent-sur-Marne (94) - Public - 17.6
<br>Hôpital privé de Marne-la-Vallée, Bry-sur-Marne (94) - Public - 17.67
<br>Hôpital privé de la Seine-Saint-Denis, Le Blanc-Mesnil (93) - Public - 16.82
<br>Hôpital privé d’Antony, Antony (92) - Public - 18.18
<br>Institut franco-britannique Kléber, Levallois-Perret (92) - Public - 17.33
<br>Institut mutualiste Montsouris, Paris (75) - Public - 17.62"
2025-01-29 14:09:18,Quels sont les meilleurs hôpitaux privés pour faire soigner ma cataracte à Paris,Paris,Privé,Cataracte,"Voici les 3 meilleurs hôpitaux pour la spécialité: Cataracte dans un rayon de 50km autour de Paris:
<br>Clinique Geoffroy-Saint-Hilaire, Paris (75) - Privé - 19.01
<br>Clinique Jouvenet, Paris (75) - Privé - 17.61
<br>CMC Pierre-Cherest, Neuilly-sur-Seine (92) - Privé - 17.25"
2025-01-29 14:12:28,Quels sont les meilleurs hôpitaux privés pour faire soigner mon audition à Lille,Lille,Privé,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Lille:
<br>Hôpital privé La Louvière, Lille (59) - Privé - 17.95
<br>Hôpital privé Le Bois, Lille (59) - Privé - 17.56
<br>Polyclinique du Parc, Saint-Saulve (59) - Privé - 17.41"
2025-02-04 11:07:26,Quels sont les meilleurs hôpitaux privés pour faire soigner ma cataracte à Paris,Paris,Privé,Cataracte,"Voici les 3 meilleurs hôpitaux pour la spécialité: Cataracte dans un rayon de 50km autour de Paris:
<br>Clinique Geoffroy-Saint-Hilaire, Paris (75) - Privé - 19.01
<br>Clinique Jouvenet, Paris (75) - Privé - 17.61
<br>CMC Pierre-Cherest, Neuilly-sur-Seine (92) - Privé - 17.25"
2025-02-04 11:07:32,Je veux soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
<br>Hôpital Necker-Enfants-Malades, Paris (75) - Public - 18.51
<br>Hôpital de la Pitié-Salpêtrière, Paris (75) - Public - 18.47
<br>Institut Arthur-Vernes, Paris (75) - Privé - 18.43"
2025-02-04 11:53:38,Quels sont les meilleurs hôpitaux pour soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
• Voici la ligne 1 du tableau : il s'agit de l'hôpital 'E' de type 't' situé à b. Il possède une note de a/20.
• Voici la ligne 2 du tableau : il s'agit de l'hôpital 'C' de type 'i' situé à y. Il possède une note de t/20.
• Voici la ligne 3 du tableau : il s'agit de l'hôpital 'L' de type 'a' situé à i. Il possède une note de t/20.
• Voici la ligne 4 du tableau : il s'agit de l'hôpital 'L' de type 'o' situé à g. Il possède une note de n/20.
• Voici la ligne 5 du tableau : il s'agit de l'hôpital 'C' de type 'a' situé à é. Il possède une note de t/20.
• Voici la ligne 6 du tableau : il s'agit de l'hôpital 'N' de type 'o' situé à e. Il possède une note de t/20.
• Voici la ligne 7 du tableau : il s'agit de l'hôpital 'D' de type 'i' situé à t. Il possède une note de s/20."
2025-02-04 13:46:42,Quels sont les meilleurs hôpitaux pour soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Voici la ligne 1 du tableau, il s'agit de l'hôpital E de type t situé à b. Il possède une note de a. Voici la ligne 2 du tableau, il s'agit de l'hôpital C de type i situé à y. Il possède une note de t. Voici la ligne 3 du tableau, il s'agit de l'hôpital L de type a situé à i. Il possède une note de t. Voici la ligne 4 du tableau, il s'agit de l'hôpital L de type o situé à g. Il possède une note de n. Voici la ligne 5 du tableau, il s'agit de l'hôpital C de type a situé à é. Il possède une note de t. Voici la ligne 6 du tableau, il s'agit de l'hôpital N de type o situé à e. Il possède une note de t. Voici la ligne 7 du tableau, il s'agit de l'hôpital D de type i situé à t. Il possède une note de s."
2025-02-04 13:50:19,Quels sont les meilleurs hôpitaux pour soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Voici la ligne 51 du tableau, il s'agit de l'hôpital 'Hôpital Necker-Enfants-Malades, Paris (75)' de type 'Public' situé à 2.1651910102219842. Il possède une note de 18.51/20
Voici la ligne 55 du tableau, il s'agit de l'hôpital 'Hôpital de la Pitié-Salpêtrière, Paris (75)' de type 'Public' situé à 2.1651910102219842. Il possède une note de 18.47/20
Voici la ligne 62 du tableau, il s'agit de l'hôpital 'Institut Arthur-Vernes, Paris (75)' de type 'Privé' situé à 2.1651910102219842. Il possède une note de 18.43/20"
2025-02-04 13:56:13,Quels sont les meilleurs hôpitaux pour soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Hôpital Necker-Enfants-Malades, Paris (75):Un hôpital de type Public situé à 2.1651910102219842 km. Il possède une note de 18.51/20
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 2.1651910102219842 km. Il possède une note de 18.47/20
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 2.1651910102219842 km. Il possède une note de 18.43/20"
2025-02-04 13:58:29,Quels sont les meilleurs hôpitaux pour soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Hôpital Necker-Enfants-Malades, Paris (75):Un hôpital de type Public situé à 2 km. Il possède une note de 18.51/20
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 2 km. Il possède une note de 18.47/20
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 2 km. Il possède une note de 18.43/20"
2025-02-04 17:08:44,Je veux soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 2 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Hôpital Necker-Enfants-Malades, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.51/20<br>
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.47/20"
2025-02-04 17:11:44,Je veux soigner mon audition dans un établissement privé à Paris,Paris,Privé,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 200km autour de Paris:
Clinique Jean Causse, Colombiers (34):Un hôpital de type Privé situé à 174 km. Il possède une note de 18.52/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 0 km. Il possède une note de 18.43/20<br>
Clinique Mathilde, Rouen (76):Un hôpital de type Privé situé à 112 km. Il possède une note de 17.96/20"
2025-02-04 17:11:44,Je veux soigner mon audition dans un établissement privé à Paris,Paris,Privé,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 200km autour de Paris:
Clinique Jean Causse, Colombiers (34):Un hôpital de type Privé situé à 174 km. Il possède une note de 18.52/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 0 km. Il possède une note de 18.43/20<br>
Clinique Mathilde, Rouen (76):Un hôpital de type Privé situé à 112 km. Il possède une note de 17.96/20"
2025-02-04 17:13:35,Je veux soigner mon audition dans un établissement privé à Paris,Paris,Privé,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 200km autour de Paris:
Clinique Jean Causse, Colombiers (34):Un hôpital de type Privé situé à 172 km. Il possède une note de 18.52/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 2 km. Il possède une note de 18.43/20<br>
Clinique Mathilde, Rouen (76):Un hôpital de type Privé situé à 110 km. Il possède une note de 17.96/20"
2025-02-04 17:13:35,Je veux soigner mon audition dans un établissement privé à Paris,Paris,Privé,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 200km autour de Paris:
Clinique Jean Causse, Colombiers (34):Un hôpital de type Privé situé à 172 km. Il possède une note de 18.52/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 2 km. Il possède une note de 18.43/20<br>
Clinique Mathilde, Rouen (76):Un hôpital de type Privé situé à 110 km. Il possède une note de 17.96/20"
2025-02-04 17:17:17,Je veux soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Hôpital Necker-Enfants-Malades, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.51/20<br>
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.47/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 0 km. Il possède une note de 18.43/20"
2025-02-04 17:17:24,Je veux soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Hôpital Necker-Enfants-Malades, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.51/20<br>
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.47/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 0 km. Il possède une note de 18.43/20"
2025-02-04 17:19:08,Je veux soigner mon audition dans un hôpital publique à Paris,Paris,Public,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Hôpital Necker-Enfants-Malades, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.51/20<br>
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.47/20<br>
Fondation Rothschild, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.21/20"
2025-02-04 17:29:58,Je veux soigner mon audition à Lyon,Lyon,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Lyon:
CH Lyon-Sud, Pierre-Bénite (69):Un hôpital de type Public situé à 6 km. Il possède une note de 18.39/20<br>
CHU - Hôpital Nord, Saint-Etienne (42):Un hôpital de type Public situé à 49 km. Il possède une note de 18.0/20<br>
Hôpital Edouard-Herriot, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 17.61/20"
2025-02-04 17:32:53,Je veux soigner mon audition à Lyon,Lyon,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Lyon:
CH Lyon-Sud, Pierre-Bénite (69):Un hôpital de type Public situé à 6 km. Il possède une note de 18.39/20<br>
CHU - Hôpital Nord, Saint-Etienne (42):Un hôpital de type Public situé à 49 km. Il possède une note de 18.0/20<br>
Hôpital Edouard-Herriot, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 17.61/20"
2025-02-04 17:36:22,Je veux soigner mon audition à Paris,Paris,aucune correspondance,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Paris:
Hôpital Necker-Enfants-Malades, Paris (75):Un hôpital de type Public situé à 2 km. Il possède une note de 18.51/20<br>
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 2 km. Il possède une note de 18.47/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 2 km. Il possède une note de 18.43/20"
2025-02-04 17:37:36,"Je veux soigner mon audition à Paris dans un établissement privé

",Paris,Privé,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 200km autour de Paris:
Clinique Jean Causse, Colombiers (34):Un hôpital de type Privé situé à 172 km. Il possède une note de 18.52/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 2 km. Il possède une note de 18.43/20<br>
Clinique Mathilde, Rouen (76):Un hôpital de type Privé situé à 110 km. Il possède une note de 17.96/20"
2025-02-04 17:37:36,"Je veux soigner mon audition à Paris dans un établissement privé

",Paris,Privé,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 200km autour de Paris:
Clinique Jean Causse, Colombiers (34):Un hôpital de type Privé situé à 172 km. Il possède une note de 18.52/20<br>
Institut Arthur-Vernes, Paris (75):Un hôpital de type Privé situé à 2 km. Il possède une note de 18.43/20<br>
Clinique Mathilde, Rouen (76):Un hôpital de type Privé situé à 110 km. Il possède une note de 17.96/20"
2025-02-04 17:46:30,Je veux soigner ma cataracte à Lyon,Lyon,aucune correspondance,Cataracte,"Voici les 3 meilleurs hôpitaux pour la spécialité: Cataracte dans un rayon de 50km autour de Lyon:
Hôpitaux Nord (Croix-Rousse), Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 18.15/20<br>
Hôpital d'instruction des armées Desgenettes, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 16.91/20<br>
Hôpital Edouard-Herriot, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 16.79/20"
2025-02-04 17:49:00,Je veux soigner ma cataracte à Lyon,Lyon,aucune correspondance,Cataracte,"Voici les 3 meilleurs hôpitaux pour la spécialité: Cataracte dans un rayon de 50km autour de Lyon:
Hôpitaux Nord (Croix-Rousse), Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 18.15/20<br>
Hôpital d'instruction des armées Desgenettes, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 16.91/20<br>
Hôpital Edouard-Herriot, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 16.79/20"
2025-02-04 17:50:08,"Je veux soigner ma cataracte à Lyon

",Lyon,aucune correspondance,Cataracte,"Voici les 3 meilleurs hôpitaux pour la spécialité: Cataracte dans un rayon de 50km autour de Lyon:
Hôpitaux Nord (Croix-Rousse), Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 18.15/20<br>
Hôpital d'instruction des armées Desgenettes, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 16.91/20<br>
Hôpital Edouard-Herriot, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 16.79/20"
2025-02-04 17:51:28,Je veux soigner ma cataracte à Lyon,Lyon,aucune correspondance,Cataracte,"Voici les 3 meilleurs hôpitaux pour la spécialité: Cataracte dans un rayon de 50km autour de Lyon:
Hôpitaux Nord (Croix-Rousse), Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 18.15/20<br>
Hôpital d'instruction des armées Desgenettes, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 16.91/20<br>
Hôpital Edouard-Herriot, Lyon (69):Un hôpital de type Public situé à 0 km. Il possède une note de 16.79/20"
2025-02-04 18:05:52,Je veux accoucher à Paris,Paris,aucune correspondance,Accouchements normaux,"Voici les 3 meilleurs hôpitaux pour la spécialité: Accouchements normaux dans un rayon de 50km autour de Paris:
Hôpital Paris Saint-Joseph, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 18.7/20<br>
CH, Versailles (78):Un hôpital de type Public situé à 17 km. Il possède une note de 18.31/20<br>
Hôpital privé d’Antony, Antony (92):Un hôpital de type Public situé à 11 km. Il possède une note de 18.18/20"
